time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration;
51.15;-2.57664516044558;-1.79811736748144;-4.05648016272642;-25.8781167378599;
51.2;-2.58441648933775;-1.80118787054517;-4.05955119331394;-25.8824246718956;
51.25;-2.60000964918297;-1.82561941897426;-4.08398064971304;-25.9081180175006;
51.3;-2.59823731783885;-1.83459804785661;-4.09296534280776;-24.2724050494724;
51.35;-2.61350766279441;-1.7199983399763;-4.1580695590397;-22.6427858413344;
51.4;-2.63439200559147;-1.53162897239107;-4.45209188701994;-21.574902153767;
51.45;-2.59518137907479;-1.39875080358649;-4.82623478372651;-20.8207155917189;
51.5;-2.61755016813748;-1.36001324349191;-4.74487572929572;-20.3619098389901;
51.55;-2.59822967307054;-1.28587417204449;-3.91265756121158;-20.0348081809098;
51.6;-2.56961933590641;-1.28044694102787;-3.13175195156963;-19.9197840073708;
51.65;-2.58194828830365;-1.23802043710208;-2.4309538910141;-19.8796842439461;
51.7;-2.62144919521984;-1.22108946833091;-1.87389632587401;-19.9465749894256;
51.75;-2.6039758026685;-1.23468428527914;-1.4536738431705;-20.1163082122186;
51.8;-2.6119805881595;-1.20199212483541;-1.08158290543184;-20.2914508608067;
51.85;-2.67352189920585;-1.21141774795034;-0.83429330584667;-20.5471392704012;
51.9;-2.56348368999304;-1.21267042035656;-0.650681637359119;-20.8319921029084;
51.95;-2.62196224275216;-1.1839697521525;-0.498724973743113;-21.1297144206133;
52;-2.53442596975174;-1.07220671407809;-0.317838146958706;-21.3496965678875;
52.05;-2.59676041415156;-1.1473235716728;-0.371514207334059;-21.7718407133838;
52.1;-2.66858151563417;-1.07816313350328;-0.32062108498119;-22.068536489618;
52.15;-2.547990159511;-0.996325460721036;-0.29146734356479;-22.3340898824999;
52.2;-2.49987887169052;-1.10735881089691;-0.485450085426004;-22.8288202164803;
52.25;-2.4491920246933;-0.868830580877093;-0.357288014626496;-22.9655797347298;
52.3;-2.51981205993533;-0.972798740581541;-0.596617857120815;-23.4473440851036;
52.35;-2.53593515662141;-0.883237695943703;-0.661679603866248;-23.7336223878293;
52.4;-2.50812038768416;-0.842801888499644;-0.790673114346158;-24.0394600031309;
52.45;-2.52511112437678;-0.89767744845825;-1.02782314618592;-24.4159221354439;
52.5;-2.58450832529906;-0.915108980619779;-1.23151817426691;-24.7446572038092;
52.55;-2.60443232422048;-0.87963806878007;-1.38044094925993;-24.9889307833685;
52.6;-2.58518287177965;-0.957256544158219;-1.64611524407573;-25.3218231755009;
52.65;-2.59186094505938;-0.982156815522957;-1.86188512971636;-25.5949009422083;
52.7;-2.57118514274626;-0.946960062662522;-2.01764305119636;-25.7941900269596;
52.75;-2.57096148209286;-0.97452852378747;-2.23455865947633;-26.0576841916663;
52.8;-2.55609538886303;-0.903307723206208;-2.34931669407556;-26.210113900996;
52.85;-2.55333854801317;-0.917757740043978;-2.54503645102622;-26.4294973263067;
52.9;-2.56611291070295;-0.923265613769003;-2.72531863970476;-26.6228267337819;
52.95;-2.57718706850188;-0.912008919261943;-2.88034250459492;-26.7785603653886;
53;-2.57029321489507;-0.918454874583004;-3.04290954163608;-26.9286139998105;
53.05;-2.57667437863161;-0.925650394886111;-3.19415753067527;-27.0594684995339;
53.1;-2.56881062896346;-0.915912300360204;-3.31465668439521;-27.1524558822546;
53.15;-2.57006236305396;-0.907748555058191;-3.42110597946796;-27.2240409800238;
53.2;-2.562411852237;-0.903727388570228;-3.51521189871207;-27.2762770260238;
53.25;-2.55994532480971;-0.903198202584337;-3.59483762224105;-27.3112755393809;
53.3;-2.57505960128158;-0.875032512351682;-3.62718328370147;-27.2924696505496;
53.35;-2.58631345445556;-0.875211349979838;-3.66772516681006;-27.2738344462009;
53.4;-2.60130478272226;-0.871946678627021;-3.68447053272036;-27.2216452238575;
53.45;-2.6156035691276;-0.88028832233471;-3.69147611687647;-27.1459046054344;
53.5;-2.62977744021083;-0.903080600865032;-3.68991391500389;-27.0541538933673;
53.55;-2.64228606552688;-0.898724809078158;-3.63672760770314;-26.9027728824646;
53.6;-2.65198940888289;-0.908104857063768;-3.57134615914451;-26.7322448693243;
53.65;-2.6643042107471;-0.913311081922649;-3.47456229109784;-26.5221631376565;
53.7;-2.68400653700355;-0.924929893593217;-3.38736138574865;-26.2839498394568;
53.75;-2.68497753426811;-0.927246105267906;-3.3041766910513;-25.9987308564679;
53.8;-2.70346492630621;-0.939280190149075;-3.20001446078564;-25.6868419813088;
53.85;-2.69943269852543;-0.936522807915168;-3.07278560637093;-25.319650190028;
53.9;-2.71712163611965;-0.948043588411396;-2.96132068841239;-24.9278764695003;
53.95;-2.70615104160174;-0.939028642747447;-2.78676886066731;-24.4716205996472;
54;-2.69611598717998;-1.08502751376548;-2.83801922006957;-24.4944513194797;
54.05;-2.67494626831886;-1.21051599018623;-2.95367703954752;-24.6036245451179;
54.1;-2.6992641199808;-1.28945647227379;-3.03171584758514;-24.6801778858383;
54.15;-2.72509370028933;-1.28950799795639;-3.03167272018916;-24.6792829232777;
54.2;-2.70270214327638;-1.40735950567081;-3.14950384294698;-24.7962422202554;
54.25;-2.72601232202608;-1.43235210257106;-3.17448887051847;-24.8206245190928;
54.3;-2.66540355843201;-1.48094428878614;-3.22308327689455;-24.8689118410303;
54.35;-2.71220480547076;-1.47394755716534;-3.21608255875064;-24.8618713339005;
54.4;-2.67814452661005;-1.51613194235366;-3.25826423464809;-24.9042177790377;
54.45;-2.66342471804498;-1.52407579657484;-3.26621018319354;-24.9124911305517;
54.5;-2.71782483299207;-1.53340766105945;-3.27554175464398;-24.9222809941208;
54.55;-2.61171563447064;-1.45728644357842;-3.19941672910792;-24.8466653080472;
54.6;-2.68109566781344;-1.50132680212831;-3.24344946926567;-24.8913025531697;
54.65;-2.64508740207261;-1.5174132676034;-3.25953512192203;-24.9080857728664;
54.7;-2.58356676223851;-1.60026628274542;-3.34239164107813;-24.9917886864395;
54.75;-2.5237065767628;-1.54893649887897;-3.29106335704962;-24.9413286144284;
54.8;-2.48187899623145;-1.49225689875916;-3.2343815062224;-24.8854622528765;
54.85;-2.57900449252643;-1.3965914715494;-3.13871443848183;-24.7905038460258;
54.9;-2.63455816146906;-1.43022574080546;-3.17234650803527;-24.8248806507121;
54.95;-2.61039015110134;-1.43719225824074;-3.17931032911675;-24.8326474685513;
55;-2.62115438324666;-1.44883428040782;-3.19095224969692;-24.84512998739;
55.05;-2.67368202604352;-1.46906086684979;-3.21118108379688;-24.866255060247;
55.1;-2.65905543425926;-1.49926770214074;-3.24139010893509;-24.8974327608489;
55.15;-2.6774694576033;-1.52810136497416;-3.27022093303578;-24.9272984400301;
55.2;-2.66042946855782;-1.53619403928876;-3.27831374146481;-24.9364593190846;
55.25;-2.67017029457999;-1.50678670360653;-3.24890585948765;-24.9080858966358;
55.3;-2.67806047683673;-1.52108080367466;-3.26320140070582;-24.9234339053658;
55.35;-2.65514084302032;-1.53341217409583;-3.27553390454365;-24.93685127305;
55.4;-2.66415735423177;-1.51194743363967;-3.25407152382432;-24.9164482666757;
55.45;-2.65909643460636;-1.5136050201489;-3.25572937018945;-24.9191608051814;
55.5;-2.66841221788661;-1.50563233928757;-3.24775692608524;-24.91223629209;
55.55;-2.67758811565862;-1.5176863029967;-3.25980672743957;-24.9253559002527;
55.6;-2.65515827924794;-1.51486473165857;-3.25697985061064;-24.9236050689312;
55.65;-2.66466167672275;-1.52029976045614;-3.26240590675491;-24.9301145347461;
55.7;-2.658767338928;-1.52579553279239;-3.26790314766435;-24.9367052918779;
55.75;-2.66138813745666;-1.51851022321084;-3.26061674283864;-24.93050451802;
55.8;-2.65434226683083;-1.51064915785101;-3.25276342309182;-24.923714777876;
55.85;-2.65939606051727;-1.50661199517171;-3.24872382204165;-24.9207324736065;
55.9;-2.67550592139158;-1.50542953469699;-3.24754331078524;-24.9206066490392;
55.95;-2.69001880613271;-1.52586002943059;-3.26797523680785;-24.9421246457742;
56;-2.70745890124183;-1.52851285137994;-3.27063111593178;-24.9458799718693;
56.05;-2.71760411196222;-1.54400423351529;-3.28611808310399;-24.9624966003367;
56.1;-2.72773950361982;-1.55616211599523;-3.29827429982022;-24.975807174878;
56.15;-2.72439988383068;-1.56913038810543;-3.31124241087387;-24.9899548973076;
56.2;-2.74669551966329;-1.56456577536309;-3.30667684354911;-24.986560586195;
56.25;-2.75958576100704;-1.58960509955952;-3.33171881789813;-25.0128055178047;
56.3;-2.77781414247118;-1.60320763672999;-3.34532061735033;-25.0276411144837;
56.35;-2.78952218621824;-1.60674507381717;-3.34886032599903;-25.0324161768347;
56.4;-2.7958304250105;-1.61953337598061;-3.36164798475919;-25.0464562807829;
56.45;-2.80990748633662;-1.61797053620833;-3.36008386789815;-25.0461426408305;
56.5;-2.8273545265363;-1.62995031345146;-3.37206432389526;-25.0593806318547;
56.55;-2.81919873823502;-1.66877019286746;-3.41088681789613;-25.0995247683014;
56.6;-2.83661394811317;-1.66930981443763;-3.41142666439465;-25.1013974446714;
56.65;-2.79663854417552;-1.66817013370847;-3.41028822014666;-25.1015738029624;
56.7;-2.81522280407655;-1.63204277481023;-3.37416162004721;-25.0666894298759;
56.75;-2.7927751355698;-1.6695547994435;-3.41167638894347;-25.1054798009315;
56.8;-2.79955648427075;-1.65097325326381;-3.39309983270215;-25.088161452787;
56.85;-2.83339794378919;-1.62328461150447;-3.36540719967057;-25.0616669139214;
56.9;-2.79217744836375;-1.62842908228624;-3.37054392763127;-25.0679874975869;
56.95;-2.81500992171715;-1.67195122686749;-3.4140602732032;-25.1127584934336;
57;-2.86947326139753;-1.60009668695477;-3.34220627695338;-25.0420530334999;
57.05;-2.82722925970133;-1.66438221717387;-3.40648906589886;-25.1075455733836;
57.1;-2.711935514532;-1.71454733997411;-3.45665548312274;-25.1590357702939;
57.15;-2.69649399113344;-1.62744187073688;-3.36955378773661;-25.0731235165002;
57.2;-2.73917652569705;-1.62483583632984;-3.36695037715699;-25.0716505558839;
57.25;-2.78179898298446;-1.58382323431979;-3.32594133938007;-25.031704255243;
57.3;-2.78854588487774;-1.65324100124753;-3.39535787952525;-25.1022795761111;
57.35;-2.5536861098595;-1.72159837341715;-3.46371766726648;-25.1719434169225;
57.4;-2.66416912563457;-1.58224886626914;-3.32436695240253;-25.0336938583632;
57.45;-2.56822357399118;-1.53308123151166;-3.27520252451729;-24.9854636912761;
57.5;-2.72378551134942;-1.55391736754815;-3.29603722898923;-25.0072555610675;
57.55;-2.6777602461339;-1.60325543350675;-3.34537342301435;-25.0576492215263;
57.6;-2.71570759199072;-1.56190655399633;-3.30402235595651;-25.0173107193651;
57.65;-2.77767053149173;-1.54175204864298;-3.28386549431124;-24.9981144949003;
57.7;-2.80066296729914;-1.558030297049;-3.30014267926511;-25.0153721528155;
57.75;-2.78342938874276;-1.61992614214839;-3.36203341819543;-25.0783572027584;
57.8;-2.79285886091507;-1.63844057249711;-3.38055210575755;-25.0980218291373;
57.85;-2.77180075459726;-1.65155472052656;-3.3936674785208;-25.1123093230955;
57.9;-2.77680616216953;-1.62924681024325;-3.37135789793594;-25.0911374296213;
57.95;-2.75162315679294;-1.63165709299905;-3.37377436003584;-25.0946740161549;
58;-2.74284845603088;-1.60996150044819;-3.35207974498191;-25.0740691306232;
58.05;-2.75757333887408;-1.59500971171238;-3.33712909772849;-25.0601714308044;
58.1;-2.75590085022267;-1.6136968378103;-3.35581357280872;-25.0799343606459;
58.15;-2.764402095202;-1.6071852542419;-3.34930052526291;-25.0744982259127;
58.2;-2.77391149225127;-1.61813871341159;-3.3602539396959;-25.086536807789;
58.25;-2.76697228894786;-1.61268676265789;-3.35479827093243;-25.0821634716634;
58.3;-2.77025236718899;-1.61826095113393;-3.36036817804198;-25.0888194024963;
58.35;-2.76369490341898;-1.61375531138459;-3.35586607847633;-25.0853995044684;
58.4;-2.76046026330964;-1.61279492100686;-3.35490388903251;-25.0855123870254;
58.45;-2.74684934572519;-1.61168214016357;-3.35378703418789;-25.0854676936117;
58.5;-2.77430767430252;-1.59965863804596;-3.34176159441668;-25.0744960605656;
58.55;-2.7896341267987;-1.62592191769364;-3.36802268465954;-25.1018435420431;
58.6;-2.79982747009848;-1.63997873842359;-3.38208060369269;-25.1170221877413;
58.65;-2.81727610482428;-1.65086779056866;-3.39296831757724;-25.1290559311763;
58.7;-2.83061745686704;-1.66565987203261;-3.40776434273607;-25.1450183075271;
58.75;-2.84237604963203;-1.68038782755761;-3.422488784371;-25.1609417473165;
58.8;-2.85458419757915;-1.69578772600833;-3.43788826286657;-25.1775696269037;
58.85;-2.87440203890111;-1.70484654880677;-3.446943930064;-25.1878704549049;
58.9;-2.87729780143347;-1.71927325669829;-3.46137078873467;-25.203557308734;
58.95;-2.89620821666182;-1.72422109806807;-3.46631641688245;-25.2097679309745;
59;-2.89534207659526;-1.73969385388741;-3.48178743036452;-25.2265282828402;
59.05;-2.91312328021535;-1.74020198488863;-3.48229438939907;-25.2283189857869;
59.1;-2.90628800510339;-1.75588294040518;-3.49797392853361;-25.2452992761604;
59.15;-2.92363307762687;-1.75015176967424;-3.49224115907589;-25.2408585520972;
59.2;-2.88080321465962;-1.74616755225149;-3.48826059709375;-25.2381460080748;
59.25;-2.88101741655908;-1.75906350206885;-3.50115012544098;-25.2523144110857;
59.3;-2.91974711062841;-1.73814006691187;-3.48022715002533;-25.2326386915441;
59.35;-2.90500035540851;-1.7594959324993;-3.50158531935677;-25.2552513107118;
59.4;-2.92699449862848;-1.75680991066514;-3.49890061842854;-25.253820072406;
59.45;-2.89674671700952;-1.76388315728418;-3.50597636324734;-25.2621478989815;
59.5;-2.9048488770748;-1.79284848446164;-3.53494317206502;-25.2924106959389;
59.55;-2.84054038419373;-1.75833082728065;-3.5004290182931;-25.2591373454189;
59.6;-2.82817460666361;-1.79245669711029;-3.5345599999058;-25.2945338103667;
59.65;-2.78590669149653;-1.74631792412239;-3.48842105813156;-25.2495980681324;
59.7;-2.80649806425949;-1.77669029592393;-3.5187905562534;-25.2811902794394;
59.75;-2.9100689275482;-1.76266481266566;-3.50476192932821;-25.2683756069275;
59.8;-2.79936522068672;-1.75671743478204;-3.49881468116757;-25.2636156307434;
59.85;-2.77798634967599;-1.8335151492951;-3.57561273920379;-25.3417163104518;
59.9;-2.82069165921137;-1.75617367248554;-3.49827113941103;-25.2655827352334;
59.95;-2.73375297115287;-1.63945940367877;-3.38155708085119;-25.1498364781051;
