time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration
11.6;-0.961157173444354;-0.84834930817677;-2.0726312601302;-0.804257499751914
11.65;-0.970345765102485;-0.855040928212802;-2.25815432726726;-0.792426700011513
11.7;-0.979444172322133;-0.866658884834003;-2.42705127195216;-0.789190771862269
11.75;-0.956688104702886;-0.842759829481064;-2.54111526163247;-0.748219255088479
11.8;-0.974399537426829;-0.858987605559933;-2.67799790668523;-0.746644910275473
11.85;-0.968603475794544;-0.853550257661444;-2.77765845532848;-0.724056483312816
11.9;-0.965122561703331;-0.850080053257901;-2.86530427055143;-0.704088793533459
11.95;-0.959888871531733;-0.842711213688148;-2.93650033011494;-0.67808847365048
12;-0.968399036540167;-0.846320362478423;-3.00746606739854;-0.657035865526671
12.05;-0.989275772410545;-0.980220073244982;-3.17175851896618;-0.829725784495389
12.1;-1.00181982557567;-1.11214409639663;-3.30681023853022;-0.965924832089661
12.15;-1.01682510744438;-1.20234423351826;-3.39729994008758;-1.05666593900292
12.2;-1.02917444160837;-1.26772114993422;-3.46270783124989;-1.12142605157094
12.25;-1.0403141958226;-1.31890281051514;-3.51389066416789;-1.171823247912
12.3;-1.05397235594003;-1.36386607743335;-3.55885218870156;-1.21621329776361
12.35;-1.06170131646452;-1.39628317644647;-3.59126835292497;-1.24833627043782
12.4;-1.0564504754372;-1.41034313793109;-3.60533027090195;-1.26234820725947
12.45;-1.07717602868329;-1.44678649578513;-3.64177380430022;-1.29894244273733
12.5;-1.07327748602483;-1.45549962949028;-3.65049112749851;-1.30797454329002
12.55;-1.09109895972447;-1.48367268057348;-3.67866357534666;-1.33660266534095
12.6;-1.09994678341603;-1.50102472190939;-3.69601590118446;-1.35453277625457
12.65;-1.11842833471811;-1.52658717855054;-3.72157855408705;-1.38078507943663
12.7;-1.10305857031179;-1.5168726947621;-3.71186182621791;-1.37182989504086
12.75;-1.09318442551149;-1.51152234235042;-3.70650655723962;-1.36728106109612
12.8;-1.11395459105973;-1.53607036526944;-3.73105145740395;-1.3927036758157
12.85;-1.09981660742631;-1.52483741326418;-3.71981782687171;-1.38238442922542
12.9;-1.12009900329689;-1.54780247585757;-3.74278103788698;-1.40632004474143
12.95;-1.07547707630712;-1.50523560368675;-3.70021609155638;-1.36470934101814
13;-1.10790707397874;-1.53926508249638;-3.73424679669944;-1.39974309532563
13.05;-1.13687023568434;-1.56967328886933;-3.76465510732747;-1.431243204814
13.1;-1.05062420230327;-1.48447533938093;-3.67945628179553;-1.3470438200183
13.15;-1.1079349900916;-1.54245484656941;-3.73743729258589;-1.40608284070574
13.2;-1.16635626195534;-1.60166381883196;-3.79664588004921;-1.4664817096899
13.25;-1.09878703677367;-1.53523790904051;-3.7302213160625;-1.40118245482857
13.3;-0.969511431473721;-1.40627328495466;-3.60125760178551;-1.27311743035038
13.35;-0.960938277942196;-1.39792046025957;-3.59290006963586;-1.26559681079845
13.4;-1.06812691293879;-1.50543825100612;-3.70041641995581;-1.3741306850686
13.45;-0.840100726203239;-1.27761256984787;-3.47259036651119;-1.14703629205056
13.5;-0.915297807315689;-1.35324788778855;-3.54822964518192;-1.22340886576864
13.55;-0.944639615972417;-1.38242177131201;-3.57740586130693;-1.25342066048924
13.6;-1.01832139410707;-1.45619709887722;-3.65118280329376;-1.32817291464508
13.65;-1.05388969978738;-1.49186564603347;-3.68685456117385;-1.36490975181753
13.7;-0.999992559226544;-1.43810049768297;-3.63309045165353;-1.31214357240478
13.75;-0.978941457540997;-1.41712653268491;-3.61211978319571;-1.29210856065095
