time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration
25.65;-5.07437361081744;-2.9390178330132;-6.8242251259306;
25.7;-5.01387415417888;-2.87851990686763;-6.76372763957035;
25.75;-5.18433574908236;-3.04897947264195;-6.93418926541818;
25.8;-4.87477480478791;-2.73941546452646;-6.62462668899961;
25.85;-5.18101352190612;-3.04565506556747;-6.93086792607093;
25.9;-5.2630259246987;-3.12766667008378;-7.0128827902473;
25.95;-5.20670559013401;-3.07134773537261;-6.95656463235893;
26;-5.23246420485851;-3.09710648555164;-6.98232208230186;
26.05;-5.1938631252297;-3.05850084235508;-6.94372040304918;
26.1;-5.10916399663939;-2.97380276244291;-6.85902280293518;
26.15;-5.19460467267614;-3.05923515178555;-6.94445656770101;
26.2;-5.20593135743124;-3.07055920014712;-6.95577809993346;
26.25;-5.1938498878319;-3.05847666789022;-6.9436986893211;
26.3;-5.20723749617719;-3.0718552147486;-6.95708126610659;
26.35;-5.20274674534284;-3.06735997292763;-6.95258579347215;
26.4;-5.23395862452263;-3.09857000131589;-6.98379793650944;
26.45;-4.98492430618195;-2.84953082288028;-6.73476432332887;
26.5;-4.73919121074558;-2.60379838955296;-6.48903565111484;
26.55;-4.55438995506525;-2.41899644344306;-6.30423814050437;
26.6;-4.46107823505339;-2.32568373958182;-6.21092578474069;
26.65;-4.91947800478103;-2.78407901063776;-6.66932217767465;
26.7;-4.78672866350457;-2.65132711719623;-6.53656946622998;
26.75;-4.51498094819726;-2.37958079106087;-6.26482045761393;
26.8;-4.6074182586605;-2.47201673044189;-6.35725695253496;
26.85;-4.66458026885051;-2.52917775601451;-6.41441908465553;
26.9;-4.79012698087436;-2.65472685319361;-6.53996898865214;
26.95;-4.85740254664316;-2.72200030008417;-6.60724423567828;
27;-5.08840367294202;-2.95299848021065;-6.8382436206867;
27.05;-5.1406911987781;-3.00528123738735;-6.89052472060328;
27.1;-5.21660181124536;-3.08119400875151;-6.96643401897287;
27.15;-5.22813903194267;-3.0927333750248;-6.97797115754861;
27.2;-5.42278447471879;-3.28737543838585;-7.17261078527661;
27.25;-5.32569610230532;-3.19028346304197;-7.07552220694737;
27.3;-5.27230978007727;-3.13689206287848;-7.02213123287032;
27.35;-5.17181003546727;-3.03638963796305;-6.92163071342188;
27.4;-5.02601315194937;-2.89059137532204;-6.77583660824181;
27.45;-4.97718749478179;-2.84176386011959;-6.72700883528426;
27.5;-4.58136900573346;-2.44594256542398;-6.33119235752604;
27.55;-4.33042338942636;-2.19499941682356;-6.08025387592169;
27.6;-4.15725813429411;-2.02183315641324;-5.9070861113863;
27.65;-3.92173407219131;-1.78631197019012;-5.67156088961291;
27.7;-4.5511931793679;-2.41577328467258;-6.301019700213;
27.75;-4.91325756321464;-2.77784583731067;-6.6630917486398;
27.8;-5.13132144604775;-2.99591178203912;-6.881161289285;
27.85;-5.18818650363771;-3.05278322694962;-6.93802957461865;
27.9;-5.21889062768081;-3.08348297364157;-6.96872847565473;
27.95;-5.22339659774569;-3.08798707152896;-6.97323171424256;
28;-5.19871875904849;-3.06330874456802;-6.94855225920834;
28.05;-5.20518856973534;-3.06977688164339;-6.95502211160499;
28.1;-5.20345310443712;-3.06804421263587;-6.9532908662257;
